IncidentId,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus
17714851,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BROADWAY,,W,,37TH,,,,,38.2500457,-85.8126771,1.332,5/30/2016,2229,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42521.42438,FALSE,6886,Accepted
17780709,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,US0060,4400,SHELBYVILLE,RD,,,,,,,,38.2513436,-85.6362596,4.61,5/24/2016,1301,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42535.36794,FALSE,9159,Accepted
17653537,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,34TH,ST,S,,MUHAMMAD ALI,,,,,38.2566989,-85.8076778,0.385,5/16/2016,1901,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42507.57983,FALSE,7181,Accepted
17646667,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,TREVILIAN,WAY,,KY0155,TAYLORSVILLE,,,,,38.22304,-85.6847303,0.58,5/12/2016,1658,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42506.3705,FALSE,7028,Accepted
17673537,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,,,RAMSER,CT,,,,,,,,38.2053494,-85.8026735,,5/12/2016,1952,3,2,0,1,CLEAR,DRY,TRUE,COLLISION IN PARKING LOT,BACKING,STRAIGHT & LEVEL,DUSK,,,42511.32656,FALSE,7088,Accepted
17633265,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,MAIN,ST,W,,13TH,,,,,38.2581998,-85.7716193,21.107,5/11/2016,1756,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42502.49606,FALSE,7245,Accepted
17633335,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 S,,,,,,,,,38.3014962,-85.6091531,7.293,5/10/2016,2111,3,2,1,1,RAINING,WET,FALSE,OTHER COLLISIONS ON SHOULDER,ANGLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,42502.4936,FALSE,6886,Accepted
17634639,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,BACHMANN,,MARY CATHERINE,38.2003376,-85.8025372,15.99,5/8/2016,2232,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42502.82941,FALSE,7105,Accepted
17604384,0561000,JEFFERSONTOWN POLICE DEPT,Accepted,JEFFERSON,,,STONY BROOK,DR,,,GUTENBERG,,,,,38.1780408,-85.5971542,0.632,5/5/2016,2111,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,CURVE & HILLCREST,DARK-HWY LIGHTED/ON,,,42496.32668,FALSE,8283,Accepted
17621025,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,E,,,KY0061,PRESTON,KY0061,JACKSON,38.2452806,-85.7475493,2.967,4/30/2016,2306,2,1,0,1,RAINING,WET,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42500.40883,FALSE,2032,Accepted
17572773,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,JEFFERSON,ST,W,,7TH,,,,,38.2543844,-85.7619776,0.545,4/26/2016,1636,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42487.36987,FALSE,7111,Accepted
17585593,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,CANE RUN,RD,,,,,,,,38.1952017,-85.8428911,8.763,4/23/2016,2350,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,42492.45131,FALSE,2845,Accepted
17574059,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY3082,,BANK,ST,,,,,,,,38.2708035,-85.7950179,0.847,4/21/2016,1915,4,2,0,3,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,REAR END,STRAIGHT & LEVEL,DUSK,,,42485.41146,FALSE,7939,Accepted
17573415,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,,,,38.0903195,-85.8770546,7.322,4/20/2016,2135,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,42486.40797,FALSE,6886,Accepted
17633291,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ZORN,AVE,,,,,JARVIS,,COUNTRY CLUB,38.2672959,-85.6913626,0.933,4/17/2016,0105,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,42479.4359,FALSE,2000,Accepted
17563317,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,FRANKFORT,AVE,,,PETERSON,,,,,38.2539817,-85.6980625,1.213,4/5/2016,1726,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42478.40922,FALSE,7985,Accepted
17563203,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GRAND,AVE,,,,,25TH,,26TH,38.2406871,-85.7959823,0.561,4/2/2016,1622,3,2,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,42478.4088,FALSE,2217,Accepted
17559451,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CECIL,AVE,,,,,BROADWAY,,GARLAND,38.2483418,-85.8207934,0.809,3/24/2016,0827,3,2,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,42454.45287,FALSE,7337,Accepted
17559396,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CHESTNUT,ST,W,,4TH,,,,,38.2489507,-85.7577999,2.368,3/23/2016,2334,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42454.45245,FALSE,7316,Accepted
17544164,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,TOWNE CREEK,,,,,38.2435008,-85.5184515,11.2,3/21/2016,0708,4,3,0,2,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & GRADE,DAWN,,,42453.40777,TRUE,7996,Accepted
17545216,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,2ND,ST,S,,,US0150,BROADWAY,,CHESTNUT,38.2461721,-85.7549867,12.12,3/15/2016,1546,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42450.41056,FALSE,7111,Accepted
17544888,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CENTRAL,AVE,,KY1020,3RD,,,,,38.2047775,-85.7638974,0.353,3/12/2016,1244,6,2,0,5,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,42443.47044,FALSE,2499,Accepted
17558003,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,3RD,ST,S,,SAINT CATHERINE,,,,,38.2372546,-85.7582608,11.492,3/11/2016,0625,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,42454.45076,FALSE,7183,Accepted
17562815,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,CANE RUN,RD,,,CLARINET,,,,,38.1922833,-85.8467702,8.476,3/1/2016,0652,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,42430.41169,FALSE,7762,Accepted
17534677,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,,US0031E,BAXTER,KY2860,GRINSTEAD,38.2396575,-85.7232529,15.58,3/1/2016,1931,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42431.42042,FALSE,7669,Accepted
17538471,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,,MANSLICK,RD,,,MANSLICK,,,,,38.1915656,-85.8008605,8.099,2/29/2016,1354,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42431.4169,FALSE,7578,Accepted
17536726,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,,,,,,38.2238062,-85.6887904,13.366,2/23/2016,2110,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42426.38109,FALSE,7280,Accepted
17554279,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,KY0907,VALLEY STATION,,,,,38.1076457,-85.866716,8.634,2/22/2016,1805,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42423.45341,FALSE,6813,Accepted
17534694,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,HWY,,,PHILLIPS,,,,,38.1976539,-85.7316085,8.768,2/21/2016,0415,2,1,0,1,RAINING,WET,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42422.38081,FALSE,6418,Accepted
17538530,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0155,4220,TAYLORSVILLE,RD,,,,,,,,38.2191835,-85.6105312,12.498,2/19/2016,2226,2,1,0,1,CLOUDY,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,42422.37486,FALSE,6886,Accepted
17536234,0561000,JEFFERSONTOWN POLICE DEPT,Accepted,JEFFERSON,KY0155,,TAYLORSVILLE,RD,,,,,SALSMAN,,STONY BROOK,38.2183528,-85.598295,11.834,2/17/2016,0420,2,1,0,1,CLOUDY,WET,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,42418.32701,FALSE,8290,Accepted
17537758,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,OAK,ST,W,KY1020,3RD,,,,,38.2348683,-85.7586255,0.18,2/17/2016,1331,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42419.41377,FALSE,7291,Accepted
17525979,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,DUNCAN,ST,,,43RD,,,,,38.2668261,-85.8179232,2.085,2/9/2016,2115,2,1,0,1,SNOWING,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42410.58185,FALSE,7181,Accepted
17527128,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY3064,,PORTLAND,AVE,,,26TH,,,,,38.2710689,-85.7899672,0.445,2/8/2016,2005,2,1,0,1,CLOUDY,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,42409.66907,FALSE,7301,Accepted
17536838,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,13TH,ST,S,,,,HILL,,BRASHEAR,38.2268842,-85.7769378,1.769,2/8/2016,0718,2,1,0,1,CLOUDY,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,42419.40875,FALSE,7940,Accepted
17527089,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2184,EMERSON,AVE,,,,,,,,38.2197135,-85.6801372,0.327,1/31/2016,0608,2,1,1,0,CLOUDY,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,42402.45285,FALSE,2239,Accepted
23105986,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,9TH,ST,S,,,,BRECKINRIDGE,,KENTUCKY,38.2415616,-85.767793,0.37,1/31/2016,2147,1,0,0,1,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43175.55157,FALSE,7229,Accepted
17508641,0561000,JEFFERSONTOWN POLICE DEPT,Accepted,JEFFERSON,KY0155,,TAYLORSVILLE,RD,,,,,SIX MILE,,NARWOOD,38.2115986,-85.5869127,11.038,1/25/2016,0023,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,42394.32757,FALSE,8265,Accepted
17498650,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CHAMBERLAIN,LN,,KY1447,WESTPORT,,,,,38.2993652,-85.5417232,2.112,1/25/2016,1946,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,CURVE & GRADE,DUSK,,,42395.41328,FALSE,7159,Accepted
17488411,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,MARKET,ST,E,,,,CLAY,,SHELBY,38.2533448,-85.7395088,17.017,1/12/2016,1811,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42382.41464,FALSE,7241,Accepted
17487504,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,OAK,ST,W,,,,4TH,,GARVIN,38.2350739,-85.7610169,0.311,1/9/2016,1756,2,1,1,0,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42380.41331,FALSE,7840,Accepted
17497927,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,10500,DIXIE,HWY,,,,,,,,38.097479,-85.8728268,7.858,1/6/2016,1909,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42376.37253,FALSE,6886,Accepted
17498513,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,ALANADALE,KY0907,VALLEY STATION,38.1085306,-85.866176,8.702,1/1/2016,0250,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,42373.38123,FALSE,2098,Accepted
17498189,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,OREGON,,ALLSTON,38.2209401,-85.7934713,17.475,12/31/2015,2133,5,4,0,1,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42373.37966,FALSE,7181,Accepted
17517731,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2054,1700,ALGONQUIN,PKWY,,,,,,,,38.2238247,-85.8012587,1.162,12/23/2015,1406,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42366.54115,FALSE,2738,Accepted
17496308,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BROADWAY,,W,,26TH,,,,,38.2494395,-85.7949028,0.364,12/22/2015,1926,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42361.37079,FALSE,7210,Accepted
17498171,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,2ND,ST,S,US0031E,MAIN,,,,,38.256224,-85.7534097,22.131,12/20/2015,0027,3,1,0,2,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42359.34647,FALSE,7165,Accepted
17486360,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,TREVILIAN,WAY,,,,,LAKESIDE,US0031E,BARDSTOWN,38.2220332,-85.6857815,0.666,12/17/2015,1523,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,42356.33505,FALSE,7153,Accepted
17568216,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,FEGENBUSH,LN,,,,,NORFOLK,US0031E,BARDSTOWN,38.1865456,-85.6380845,0.049,12/17/2015,1950,3,2,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,ANGLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/OFF,,,42360.33433,TRUE,7840,Accepted
17440314,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,,,,,,38.2368314,-85.7179279,15.225,12/13/2015,0119,3,1,0,2,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42352.38626,FALSE,7308,Accepted
17420306,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0042,,BROWNSBORO,RD,,,,,,,,38.2802758,-85.636017,5.783,12/10/2015,1859,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,42349.33453,FALSE,6886,Accepted
17523952,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GRIFFITHS,AVE,,,25TH,,,,,38.266002,-85.7898224,0.617,12/6/2015,0344,3,2,1,0,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,42356.32936,FALSE,7764,Accepted
17440239,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 S,,,I 0071,I71 S EXIT9A RAMP TO I265 S,,,,,38.314259,-85.5833586,8.993,11/29/2015,0150,6,2,0,5,RAINING,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42338.39578,FALSE,2000,Accepted
17443051,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,SOUTHERN PKWY FRONTAGE,RD,,,,KY1020,SOUTHERN PKY,KY1020,SOUTHERN PKY,38.1828074,-85.7680206,0.046,11/28/2015,0603,2,1,0,1,CLEAR,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,OTHER,,,42338.38869,FALSE,7010,Accepted
17441823,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,MEYERS,,BONNYVILLE,38.1668233,-85.8294342,13.18,11/24/2015,1808,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,42338.37421,FALSE,7840,Accepted
17446829,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,,MANSLICK,RD,,,ELDERWOOD,,,,,38.1942004,-85.8007155,8.284,11/16/2015,2307,5,3,0,2,CLEAR,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,REAR END,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,42331.37075,FALSE,7026,Accepted
17429272,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,NATIONAL,TPKE,,,SINCLAIR,,,,,38.1218549,-85.7483118,3.338,11/11/2015,0623,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42319.33701,FALSE,7957,Accepted
17441138,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,SOUTHSIDE,DR,,,,,TENNY,,AMHERST,38.1755939,-85.764913,7.283,11/9/2015,1831,2,1,1,0,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42338.36986,FALSE,2217,Accepted
17541867,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1727,,TERRY,RD,,,WESTSHIRE,,,,,38.1342938,-85.8736858,0.866,11/5/2015,1932,2,1,1,0,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,42317.37063,FALSE,6886,Accepted
17447372,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LIBERTY,ST,E,,,,,,,38.2520993,-85.7482502,0.216,11/4/2015,0604,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,42317.36765,FALSE,2400,Accepted
17487053,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GARLAND,AVE,,,28TH,,,,,38.2449708,-85.7991258,1.722,11/2/2015,1917,3,2,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42311.33256,FALSE,7201,Accepted
17447367,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0042,,BROWNSBORO,RD,,,CLIFTON,,,,,38.2588134,-85.704639,1.685,11/2/2015,1630,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42317.36707,FALSE,7985,Accepted
17424600,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1447,,WESTPORT,RD,,,MURPHY,,,,,38.301206,-85.5354967,7.393,10/22/2015,0307,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,42299.37252,FALSE,7300,Accepted
17451502,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,KENTUCKY,ST,E,,SCHILLER,,,,,38.2354098,-85.7316809,1.282,10/20/2015,0944,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,42298.33097,FALSE,7922,Accepted
17457250,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,STILZ,AVE,,US0060,FRANKFORT,,,,,38.2546106,-85.6854087,0,10/20/2015,1529,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,,,42307.3667,FALSE,2597,Accepted
17457247,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1203,12TH,ST,S,,,,,,,38.2282537,-85.7750193,,10/18/2015,0152,18,1,0,19,CLEAR,DRY,TRUE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42296.38503,FALSE,7024,Accepted
